date,temp_avg,temp_max,temp_min,precip_sum,station,de_martonne,aridity_class,aridity_code,spi3,dm_lag1,dm_lag2,dm_lag3,precip_roll3,temp_roll3,dm_roll3,dm_roll12,month,year,year_trend,month_sin,month_cos,wet_season
2023-09-01,22.63,36.36,8.85,,Tal_Amara,,,,,,,,,25.033333333333335,,,9,2023,19,-1.0,-1.8369701987210297e-16,0
2023-10-01,18.68,31.11,7.91,,Tal_Amara,,,,,,,,,22.616666666666664,,,10,2023,19,-0.8660254037844386,0.5000000000000001,1
2023-11-01,13.47,27.85,0.57,,Tal_Amara,,,,,,,,,18.26,,,11,2023,19,-0.5000000000000004,0.8660254037844384,1
2023-12-01,9.58,24.66,-1.32,,Tal_Amara,,,,,,,,,13.910000000000002,,,12,2023,19,-2.4492935982947064e-16,1.0,1
2024-01-01,7.63,19.88,0.04,,Tal_Amara,,,,,,,,,10.226666666666668,,,1,2024,20,0.49999999999999994,0.8660254037844387,1
2024-02-01,7.82,19.67,-2.48,,Tal_Amara,,,,,,,,,8.343333333333335,,,2,2024,20,0.8660254037844386,0.5000000000000001,1
2024-03-01,10.46,27.54,-2.62,,Tal_Amara,,,,,,,,,8.636666666666668,,,3,2024,20,1.0,6.123233995736766e-17,1
2024-04-01,16.58,34.07,2.07,,Tal_Amara,,,,,,,,,11.620000000000003,,,4,2024,20,0.8660254037844387,-0.4999999999999998,1
2024-05-01,17.98,33.49,2.63,,Tal_Amara,,,,,,,,,15.00666666666667,,,5,2024,20,0.49999999999999994,-0.8660254037844387,1
2024-06-01,26.36,41.12,8.13,,Tal_Amara,,,,,,,,,20.30666666666667,,,6,2024,20,1.2246467991473532e-16,-1.0,0
2024-07-01,25.67,37.24,13.2,,Tal_Amara,,,,,,,,,23.33666666666667,,,7,2024,20,-0.4999999999999997,-0.8660254037844388,0
2024-08-01,24.68,38.3,9.24,,Tal_Amara,,,,,,,,,25.570000000000004,,,8,2024,20,-0.8660254037844385,-0.5000000000000004,0
2024-09-01,21.23,33.92,8.87,,Tal_Amara,,,,,,,,,23.860000000000003,,,9,2024,20,-1.0,-1.8369701987210297e-16,0
2024-10-01,16.96,33.38,-0.29,,Tal_Amara,,,,,,,,,20.956666666666667,,,10,2024,20,-0.8660254037844386,0.5000000000000001,1
2024-11-01,10.93,24.14,-0.99,,Tal_Amara,,,,,,,,,16.37333333333334,,,11,2024,20,-0.5000000000000004,0.8660254037844384,1
2024-12-01,6.85,19.83,-4.0,,Tal_Amara,,,,,,,,,11.580000000000004,,,12,2024,20,-2.4492935982947064e-16,1.0,1
2025-01-01,6.5,18.79,-2.92,,Tal_Amara,,,,,,,,,8.093333333333335,,,1,2025,21,0.49999999999999994,0.8660254037844387,1
2025-02-01,4.54,18.48,-7.0,,Tal_Amara,,,,,,,,,5.963333333333336,,,2,2025,21,0.8660254037844386,0.5000000000000001,1
2025-03-01,11.64,28.22,-3.0,,Tal_Amara,,,,,,,,,7.560000000000002,,,3,2025,21,1.0,6.123233995736766e-17,1
2025-04-01,13.89,31.19,0.04,,Tal_Amara,,,,,,,,,10.023333333333335,,,4,2025,21,0.8660254037844387,-0.4999999999999998,1
2025-05-01,19.46,36.02,4.04,,Tal_Amara,,,,,,,,,14.99666666666667,,,5,2025,21,0.49999999999999994,-0.8660254037844387,1
2025-06-01,23.43,37.63,6.94,,Tal_Amara,,,,,,,,,18.92666666666667,,,6,2025,21,1.2246467991473532e-16,-1.0,0
2025-07-01,25.32,40.04,10.53,,Tal_Amara,,,,,,,,,22.736666666666668,,,7,2025,21,-0.4999999999999997,-0.8660254037844388,0
2025-08-01,25.51,43.8,9.82,,Tal_Amara,,,,,,,,,24.753333333333334,,,8,2025,21,-0.8660254037844385,-0.5000000000000004,0
2025-09-01,22.07,35.2,8.39,,Tal_Amara,,,,,,,,,24.3,,,9,2025,21,-1.0,-1.8369701987210297e-16,0
2025-10-01,16.91,32.85,4.05,,Tal_Amara,,,,,,,,,21.49666666666667,,,10,2025,21,-0.8660254037844386,0.5000000000000001,1
2025-11-01,14.01,30.37,2.95,,Tal_Amara,,,,,,,,,17.663333333333334,,,11,2025,21,-0.5000000000000004,0.8660254037844384,1
2025-12-01,7.56,20.44,-2.0,,Tal_Amara,,,,,,,,,12.826666666666668,,,12,2025,21,-2.4492935982947064e-16,1.0,1
